GEOID10,pop,cd_2013,sldl_2016,sldl_2013,cd_2003,sldl_2010,sldu_2013,sldu_2010
150030074001203,0,001,030,030,001,032,016,015
150030074001204,0,001,030,030,001,032,016,015
150030074001205,0,001,030,030,001,032,016,015
150030074001206,0,001,030,030,001,032,016,015
150030074001207,29,001,030,030,001,032,016,015
150030074001208,86,001,030,030,001,032,016,015
150030074001209,54,001,030,030,001,032,016,015
150030074001210,49,001,030,030,001,032,016,015
150030074001211,0,001,030,030,001,032,016,015
150030074001212,0,001,030,030,001,032,016,015
150030074001213,0,001,030,030,001,032,016,015
150030074001214,0,001,030,030,001,032,016,015
150030074001215,0,001,030,030,001,032,016,015
150030074001216,22,001,030,030,001,032,016,015
150030074001217,0,001,030,030,001,032,016,015
150030074001218,0,001,031,031,001,032,016,015
150030074001219,0,001,030,030,001,032,015,015
150030074001220,0,001,030,030,001,032,015,015
150030074001221,0,001,030,030,001,032,015,015
150030074001222,159,001,030,030,001,032,015,015
150030074001223,0,001,030,030,001,032,015,015
150030074001224,0,001,030,030,001,032,015,015
150030074001225,240,001,030,030,001,032,015,015
150030075021000,0,001,033,033,001,033,014,014
150030075021001,0,001,033,033,001,033,014,014
150030075021002,0,001,033,033,001,033,014,014
150030075021003,5,001,033,033,001,033,014,014
150030075021004,0,001,033,033,001,033,014,014
150030075021005,0,001,033,033,001,033,014,014
150030075021006,0,001,033,033,001,033,014,014
150030075021007,0,001,033,033,001,033,014,014
150030075021008,0,001,033,033,001,033,014,014
150030075021009,0,001,033,033,001,033,014,014
150030075021010,0,001,033,033,001,033,014,014
150030075021011,0,001,033,033,001,033,014,014
150030075021012,0,001,033,033,001,033,014,014
150030075021013,0,001,033,033,001,033,014,014
150030075021014,0,001,033,033,001,033,014,014
150030075021015,0,001,033,033,001,033,014,014
150030075021016,0,001,033,033,001,033,014,014
150030075021017,0,001,033,033,001,033,014,014
150030075021018,928,001,033,033,001,033,014,014
150030075021019,1,001,033,033,001,033,014,014
150030075021020,0,001,033,033,001,033,014,014
150030075021021,0,001,033,033,001,033,014,014
150030075021022,0,001,033,033,001,033,014,014
150030075021023,0,001,033,033,001,033,014,014
150030075021024,0,001,033,033,001,033,014,014
150030075021025,0,001,033,033,001,033,014,014
150030075021026,0,001,033,033,001,033,014,014
150030075021027,0,001,033,033,001,033,014,014
150030075021028,0,001,033,033,001,033,014,014
150030075021029,0,001,033,033,001,033,014,014
150030075021030,0,001,033,033,001,033,014,014
150030075021031,0,001,031,031,001,033,014,014
150030075021032,94,001,031,031,001,033,014,014
150030075021033,214,001,031,031,001,033,014,014
150030075021034,134,001,033,033,001,033,014,014
150030075021035,0,001,033,033,001,033,014,014
150030075021036,0,001,033,033,001,033,014,014
150030075021037,0,001,033,033,001,033,014,014
150030075021038,0,001,033,033,001,033,014,014
150030075021039,0,001,033,033,001,033,014,014
150030075021040,0,001,033,033,001,033,014,014
150030075021041,0,001,033,033,001,033,014,014
150030075021042,0,001,033,033,001,033,014,014
150030075021043,0,001,033,033,001,033,014,014
150030075021044,0,001,033,033,001,033,014,014
150030075021045,0,001,033,033,001,033,014,014
150030075021046,0,001,033,033,001,033,014,014
150030075021047,0,001,033,033,001,033,014,014
150030075021048,0,001,033,033,001,033,014,014
150030075021049,0,001,033,033,001,033,014,014
150030075021050,0,001,033,033,001,033,014,014
150030075021051,0,001,033,033,001,033,014,014
150030075021052,0,001,033,033,001,033,014,014
150030075021053,0,001,033,033,001,033,014,014
150030075021054,0,001,033,033,001,033,014,014
150030075021055,0,001,033,033,001,033,014,014
150030075021056,0,001,033,033,001,033,014,014
150030075021057,0,001,033,033,001,033,014,014
150030075021058,0,001,033,033,001,033,014,014
150030075021059,0,001,033,033,001,033,014,014
150030075031000,22,001,033,033,001,033,014,014
150030075031001,485,001,033,033,001,033,014,014
150030075031002,72,001,033,033,001,033,014,014
150030075031003,54,001,033,033,001,033,014,014
150030075031004,266,001,033,033,001,033,014,014
150030075031005,45,001,033,033,001,033,014,014
150030075031006,432,001,033,033,001,033,014,014
150030075031007,47,001,033,033,001,033,014,014
150030075031008,91,001,033,033,001,033,014,014
150030075031009,51,001,033,033,001,033,014,014
150030075031010,239,001,033,033,001,033,014,014
150030075031011,161,001,033,033,001,033,014,014
150030075031012,0,001,033,033,001,033,014,014
150030075031013,39,001,033,033,001,033,014,014
150030075031014,111,001,033,033,001,033,014,014
150030075031015,94,001,033,033,001,033,014,014
150030075031016,85,001,033,033,001,033,014,014
150030075031017,113,001,033,033,001,033,014,014
150030075031018,49,001,033,033,001,033,014,014
150030075031019,82,001,033,033,001,033,014,014
150030075031020,89,001,033,033,001,033,014,014
150030075031021,80,001,033,033,001,033,014,014
150030075031022,74,001,033,033,001,033,014,014
150030075031023,30,001,033,033,001,033,014,014
150030075031024,63,001,033,033,001,033,014,014
150030075031025,106,001,033,033,001,033,014,014
150030075031026,68,001,033,033,001,033,014,014
150030075032000,0,001,033,033,001,033,014,014
150030075032001,818,001,033,033,001,033,014,014
150030075032002,88,001,033,033,001,033,014,014
150030075032003,200,001,033,033,001,033,014,014
150030075032004,60,001,033,033,001,033,014,014
150030075032005,82,001,033,033,001,033,014,014
150030075032006,145,001,033,033,001,033,014,014
150030075032007,0,001,033,033,001,033,014,014
150030075032008,4,001,033,033,001,033,014,014
150030075032009,0,001,033,033,001,033,014,014
150030075032010,0,001,033,033,001,033,014,014
150030075032011,0,001,033,033,001,033,014,014
150030075032012,128,001,033,033,001,033,014,014
150030075032013,119,001,033,033,001,033,014,014
150030075032014,0,001,033,033,001,033,014,014
150030075032015,0,001,033,033,001,033,014,014
150030075032016,0,001,033,033,001,033,014,014
150030075032017,0,001,033,033,001,033,014,014
150030075032018,0,001,033,033,001,033,014,014
150030075032019,29,001,033,033,001,033,014,014
150030075032020,88,001,033,033,001,033,014,014
150030075032021,156,001,033,033,001,033,014,014
150030075032022,0,001,033,033,001,033,014,014
150030075032023,122,001,033,033,001,033,014,014
150030075032024,73,001,033,033,001,033,014,014
150030075032025,0,001,033,033,001,033,014,014
150030075032026,0,001,033,033,001,033,014,014
150030075032027,0,001,033,033,001,033,014,014
150030075032028,0,001,033,033,001,033,014,014
150030075032029,0,001,031,031,001,032,016,015
150030075032030,0,001,033,033,001,033,014,014
150030075032031,0,001,033,033,001,033,014,014
150030075032032,0,001,033,033,001,033,014,014
150030075032033,0,001,033,033,001,033,014,014
150030075032034,0,001,033,033,001,033,014,014
150030075032035,0,001,033,033,001,033,014,014
150030075032036,0,001,033,033,001,033,014,014
150030075032037,0,001,033,033,001,033,014,014
150030075041000,0,001,031,031,001,032,016,015
150030075041001,0,001,031,031,001,032,016,015
150030075041002,0,001,031,031,001,032,016,015
150030075041003,0,001,031,031,001,032,016,015
150030075041004,0,001,031,031,001,032,016,015
150030075041005,0,001,031,031,001,032,016,015
150030075041006,0,001,031,031,001,032,016,015
150030075041007,0,001,031,031,001,032,016,015
150030075041008,0,001,031,031,001,032,016,015
150030075041009,67,001,030,030,001,032,016,015
150030075041010,247,001,030,030,001,032,016,015
150030075041011,91,001,030,030,001,032,016,015
150030075041012,84,001,030,030,001,032,016,015
150030075041013,199,001,030,030,001,032,016,015
150030075041014,727,001,030,030,001,032,016,015
150030075041015,93,001,030,030,001,032,016,015
150030075041016,0,001,030,030,001,032,016,015
150030075041017,0,001,031,031,001,032,016,015
150030075041018,0,001,031,031,001,032,016,015
150030075042000,295,001,030,030,001,032,016,015
150030075042001,1229,001,030,030,001,032,016,015
150030075042002,139,001,030,030,001,032,016,015
150030075042003,0,001,031,031,001,032,016,015
150030075051000,0,001,031,031,001,032,015,015
150030075051001,291,001,031,031,001,032,015,015
150030075051002,0,001,031,031,001,032,015,015
150030075051003,99,001,031,031,001,032,015,015
150030075051004,105,001,031,031,001,032,015,015
150030075051005,190,001,031,031,001,032,015,015
150030075051006,182,001,031,031,001,032,015,015
150030075051007,123,001,031,031,001,032,015,015
150030075051008,74,001,031,031,001,032,015,015
150030075051009,42,001,031,031,001,032,015,015
150030075051010,119,001,031,031,001,032,015,015
150030075051011,120,001,031,031,001,032,015,015
150030075051012,92,001,031,031,001,032,015,015
150030075051013,108,001,031,031,001,032,015,015
150030075051014,144,001,031,031,001,032,015,015
150030075051015,95,001,031,031,001,032,015,015
150030075051016,42,001,031,031,001,032,015,015
150030075051017,85,001,031,031,001,032,015,015
150030075051018,116,001,031,031,001,032,015,015
150030075051019,103,001,031,031,001,032,015,015
150030075051020,62,001,031,031,001,032,015,015
150030075051021,214,001,031,031,001,032,015,015
150030075052000,0,001,031,031,001,032,015,015
150030075052001,416,001,031,031,001,032,015,015
150030075052002,0,001,031,031,001,032,015,015
150030075052003,0,001,031,031,001,032,015,015
150030075052004,0,001,031,031,001,032,015,015
150030075052005,0,001,031,031,001,032,015,015
150030075052006,0,001,031,031,001,032,015,015
150030075052007,48,001,031,031,001,032,015,015
150030075052008,800,001,031,031,001,032,015,015
150030075052009,54,001,031,031,001,032,015,015
150030075052010,82,001,031,031,001,032,015,015
150030075052011,38,001,031,031,001,032,015,015
150030075052012,0,001,031,031,001,032,015,015
150030075052013,0,001,031,031,001,032,015,015
150030075052014,0,001,031,031,001,032,015,015
150030075052015,278,001,031,031,001,032,015,015
150030075052016,216,001,031,031,001,032,015,015
150030075053000,1000,001,031,031,001,032,015,015
150030075053001,0,001,031,031,001,032,015,015
150030075053002,0,001,031,031,001,032,015,015
150030075053003,0,001,031,031,001,032,015,015
150030075053004,0,001,031,031,001,032,015,015
150030075053005,0,001,031,031,001,032,015,015
150030075053006,0,001,031,031,001,032,015,015
150030075053007,0,001,031,031,001,032,015,015
150030075053008,0,001,031,031,001,032,015,015
150030075053009,0,001,031,031,001,032,015,015
150030075053010,0,001,031,031,001,032,015,015
150030075053011,0,001,031,031,001,032,015,015
150030075053012,0,001,031,031,001,032,015,015
150030075053013,0,001,031,031,001,032,015,015
150030075061000,64,001,031,031,001,032,015,015
150030075061001,508,001,031,031,001,032,015,015
150030075061002,0,001,031,031,001,032,015,015
150030075061003,0,001,031,031,001,032,015,015
150030075061004,29,001,031,031,001,032,015,015
150030075061005,0,001,031,031,001,032,015,015
150030075061006,0,001,031,031,001,032,015,015
150030075061007,0,001,031,031,001,033,015,014
150030075061008,140,001,031,031,001,032,015,015
150030075061009,16,001,031,031,001,032,015,015
150030075061010,0,001,031,031,001,032,015,015
150030075061011,0,001,031,031,001,032,015,015
150030075061012,0,001,031,031,001,032,015,015
150030075061013,176,001,031,031,001,032,015,015
150030077011000,289,001,033,033,001,033,016,016
150030077011001,6,001,033,033,001,033,016,016
150030077011002,39,001,033,033,001,033,016,016
150030077011003,30,001,033,033,001,033,016,016
150030077011004,45,001,033,033,001,033,016,016
150030077011005,38,001,033,033,001,033,016,016
150030077011006,68,001,033,033,001,033,016,016
150030077011007,54,001,033,033,001,033,016,016
150030077011008,143,001,033,033,001,033,016,016
150030077011009,52,001,033,033,001,033,016,016
150030077011010,0,001,033,033,001,033,016,016
150030077011011,32,001,033,033,001,033,016,016
150030077011012,29,001,033,033,001,033,016,016
150030077011013,27,001,033,033,001,033,016,016
150030077011014,29,001,033,033,001,033,016,016
150030077011015,35,001,033,033,001,033,016,016
150030077011016,43,001,033,033,001,033,016,016
150030077011017,56,001,033,033,001,033,016,016
150030077011018,18,001,033,033,001,033,016,016
150030077011019,136,001,033,033,001,033,016,016
150030077011020,96,001,033,033,001,033,016,016
150030077011021,0,001,033,033,001,033,016,016
150030077011022,0,001,033,033,001,033,016,016
150030077011023,58,001,033,033,001,033,014,014
150030077011024,33,001,033,033,001,033,014,014
150030077012000,160,001,031,031,001,032,016,015
150030077012001,0,001,031,031,001,032,016,015
150030077012002,11,001,031,031,001,032,016,015
150030077012003,14,001,031,031,001,032,016,015
150030077012004,0,001,031,031,001,033,016,016
150030077012005,0,001,031,031,001,033,016,016
150030077012006,11,001,031,031,001,032,016,015
150030077012007,512,001,031,031,001,032,016,015
150030077012008,90,001,031,031,001,032,016,015
150030077012009,166,001,031,031,001,032,016,015
150030077012010,260,001,031,031,001,032,016,015
150030077012011,90,001,031,031,001,032,016,015
150030077012012,27,001,031,031,001,032,016,015
150030077012013,83,001,031,031,001,032,016,015
150030077012014,66,001,031,031,001,032,016,015
150030077012015,0,001,031,031,001,033,016,014
150030077012016,135,001,031,031,001,032,016,015
150030077012017,114,001,031,031,001,032,016,015
150030077012018,14,001,031,031,001,032,016,015
150030077012019,53,001,031,031,001,032,016,015
150030077012020,0,001,031,031,001,032,016,015
150030077012021,13,001,031,031,001,032,016,015
150030077012022,0,001,031,031,001,032,016,015
150030077013000,82,001,031,031,001,032,016,015
150030077013001,74,001,031,031,001,032,016,015
150030077013002,20,001,031,031,001,032,016,015
150030077013003,239,001,031,031,001,032,016,015
150030077013004,62,001,031,031,001,032,016,015
150030077013005,60,001,031,031,001,032,016,015
150030077013006,0,001,031,031,001,032,016,015
150030077013007,528,001,031,031,001,032,016,015
150030077013008,0,001,031,031,001,032,016,015
150030077013009,0,001,031,031,001,032,016,015
150030077013010,0,001,031,031,001,032,016,015
150030077013011,0,001,031,031,001,032,016,015
150030077013012,0,001,031,031,001,032,016,015
150030077013013,0,001,031,031,001,032,016,015
150030077013014,0,001,031,031,001,032,016,015
150030077013015,0,001,031,031,001,ZZZ,016,ZZZ
150030077013016,0,001,031,031,001,032,016,015
150030077013017,0,001,031,031,001,ZZZ,016,ZZZ
150030077013018,0,001,031,031,001,ZZZ,016,ZZZ
150030077013019,0,001,031,031,001,ZZZ,016,ZZZ
150030077013020,0,001,031,031,001,ZZZ,016,ZZZ
150030077013021,0,001,031,031,001,ZZZ,016,ZZZ
150030077013022,0,001,031,031,001,ZZZ,016,ZZZ
150030077013023,0,001,031,031,001,032,016,015
150030077013024,0,001,030,030,001,ZZZ,016,ZZZ
150030077021000,105,001,031,031,001,032,016,015
150030077021001,61,001,031,031,001,032,016,015
150030077021002,15,001,031,031,001,032,016,015
150030077021003,81,001,031,031,001,032,016,015
150030077021004,0,001,031,031,001,032,016,015
150030077021005,53,001,031,031,001,032,016,015
150030077022000,304,001,033,033,001,033,016,016
150030077022001,0,001,033,033,001,033,016,016
150030077022002,399,001,033,033,001,033,016,016
150030077022003,512,001,033,033,001,033,016,016
150030077022004,116,001,033,033,001,033,016,016
150030077022005,115,001,033,033,001,033,016,016
150030077022006,241,001,033,033,001,033,016,016
150030077022007,100,001,033,033,001,033,016,016
150030077022008,50,001,033,033,001,033,016,016
150030077022009,0,001,033,033,001,033,016,016
150030077022010,102,001,033,033,001,033,016,016
150030077022011,73,001,033,033,001,033,016,016
150030077022012,69,001,033,033,001,033,016,016
150030077022013,22,001,033,033,001,033,016,016
150030077022014,160,001,033,033,001,033,016,016
150030077022015,158,001,033,033,001,033,016,016
150030077022016,80,001,033,033,001,033,016,016
150030077022017,49,001,033,033,001,033,016,016
150030077022018,0,001,031,031,001,033,016,016
150030077022019,39,001,033,033,001,033,016,016
150030077022020,36,001,033,033,001,033,016,016
150030077023000,256,001,033,033,001,033,016,016
150030077023001,508,001,033,033,001,033,016,016
150030077023002,61,001,033,033,001,033,016,016
150030077023003,45,001,033,033,001,033,016,016
150030077023004,26,001,033,033,001,033,016,016
150030077023005,228,001,033,033,001,033,016,016
150030077023006,61,001,033,033,001,033,016,016
150030077023007,54,001,033,033,001,033,016,016
150030077023008,34,001,033,033,001,033,016,016
150030077023009,69,001,033,033,001,033,016,016
150030077023010,36,001,033,033,001,033,014,014
150030077023011,163,001,033,033,001,033,016,016
150030077023012,121,001,033,033,001,033,016,016
150030077023013,55,001,033,033,001,033,016,016
150030077023014,49,001,033,033,001,033,016,016
150030077023015,72,001,033,033,001,033,016,016
150030077023016,10,001,033,033,001,033,016,016
150030077023017,0,001,031,031,001,033,016,016
150030077023018,94,001,033,033,001,033,016,016
150030077023019,61,001,033,033,001,033,016,016
150030077023020,45,001,033,033,001,033,016,016
150030077023021,78,001,033,033,001,033,016,016
150030077023022,32,001,033,033,001,033,016,016
150030078041000,29,001,034,034,001,034,016,016
150030078041001,122,001,034,034,001,034,016,016
150030078041002,79,001,034,034,001,034,016,016
150030078041003,130,001,034,034,001,034,016,016
150030078041004,128,001,034,034,001,034,016,016
150030078041005,256,001,034,034,001,034,016,016
150030078041006,113,001,034,034,001,034,016,016
150030078041007,147,001,034,034,001,034,016,016
150030078041008,66,001,034,034,001,034,016,016
150030078041009,110,001,034,034,001,034,016,016
150030078041010,180,001,034,034,001,034,016,016
150030078041011,93,001,034,034,001,034,016,016
150030078041012,71,001,034,034,001,034,016,016
150030078041013,94,001,034,034,001,034,016,016
150030078041014,0,001,034,034,001,034,016,016
150030078041015,120,001,034,034,001,034,016,016
150030078041016,169,001,034,034,001,034,016,016
150030078051000,93,001,034,034,001,034,016,016
150030078051001,178,001,034,034,001,034,016,016
150030078051002,104,001,034,034,001,034,016,016
150030078051003,95,001,034,034,001,034,016,016
150030078051004,92,001,034,034,001,034,016,016
150030078051005,232,001,034,034,001,034,016,016
150030078051006,93,001,034,034,001,034,016,016
150030078051007,98,001,034,034,001,034,016,016
150030078051008,106,001,034,034,001,034,016,016
150030078051009,171,001,034,034,001,034,016,016
150030078051010,785,001,034,034,001,034,016,016
150030078051011,798,001,034,034,001,034,016,016
150030078051012,0,001,034,034,001,034,016,016
150030078052000,56,001,033,033,001,034,016,016
150030078052001,313,001,033,033,001,034,016,016
150030078052002,4,001,033,033,001,034,016,016
150030078052003,0,001,033,033,001,034,016,016
150030078052004,0,001,033,033,001,034,016,016
150030078052005,0,001,033,033,001,034,016,016
150030078052006,79,001,033,033,001,034,016,016
150030078052007,1523,001,034,034,001,034,016,016
150030078052008,0,001,034,034,001,034,016,016
150030078052009,0,001,034,034,001,034,016,016
150030078052010,0,001,034,034,001,034,016,016
150030078052011,0,001,034,034,001,034,016,016
150030078052012,33,001,033,033,001,034,016,016
150030078052013,240,001,033,033,001,034,016,016
150030078052014,43,001,033,033,001,034,016,016
150030078071000,440,001,031,031,001,032,016,015
150030078072000,812,001,031,031,001,032,016,015
150030078073000,1000,001,031,031,001,032,016,015
150030078074000,0,001,033,033,001,033,016,016
150030078074001,1113,001,033,033,001,033,016,016
150030078075000,594,001,031,031,001,032,016,015
150030078075001,168,001,031,031,001,032,016,015
150030078075002,165,001,031,031,001,032,016,015
150030078076000,1113,001,031,031,001,032,016,015
150030078081000,61,001,034,034,001,033,016,016
150030078081001,53,001,034,034,001,033,016,016
150030078081002,245,001,034,034,001,033,016,016
150030078081003,111,001,034,034,001,033,016,016
150030078081004,33,001,034,034,001,033,016,016
150030078081005,72,001,034,034,001,033,016,016
150030078081006,143,001,034,034,001,033,016,016
150030078081007,99,001,034,034,001,033,016,016
150030078081008,126,001,034,034,001,033,016,016
150030078081009,102,001,034,034,001,033,016,016
150030078081010,456,001,034,034,001,033,016,016
150030078081011,0,001,034,034,001,ZZZ,016,ZZZ
150030078081012,0,001,031,031,001,032,016,015
150030078081013,0,001,034,034,001,ZZZ,016,ZZZ
150030078082000,0,001,031,031,001,032,016,015
150030078082001,5,001,031,031,001,032,016,015
150030078082002,755,001,034,034,001,033,016,016
150030078082003,147,001,034,034,001,033,016,016
150030078082004,836,001,034,034,001,033,016,016
150030078082005,0,001,031,031,001,032,016,015
150030078082006,102,001,031,031,001,032,016,015
150030078082007,0,001,031,031,001,032,016,015
150030078082008,0,001,031,031,001,032,016,015
150030078091000,264,001,033,033,001,034,016,016
150030078091001,602,001,033,033,001,034,016,016
150030078091002,267,001,033,033,001,034,016,016
150030078091003,87,001,033,033,001,034,016,016
150030078092000,329,001,033,033,001,034,016,016
150030078092001,58,001,033,033,001,034,016,016
150030078092002,1457,001,033,033,001,034,016,016
150030078092003,174,001,033,033,001,034,016,016
150030078092004,45,001,033,033,001,034,016,016
150030078092005,38,001,033,033,001,034,016,016
150030078092006,56,001,033,033,001,034,016,016
150030078092007,0,001,033,033,001,034,016,016
150030078101000,95,001,033,033,001,034,016,016
150030078101001,160,001,033,033,001,034,016,016
150030078101002,387,001,033,033,001,034,016,016
150030078101003,507,001,033,033,001,034,016,016
150030078101004,73,001,033,033,001,034,016,016
150030078101005,121,001,033,033,001,034,016,016
150030078101006,443,001,034,034,001,034,016,016
150030078101007,172,001,033,033,001,034,016,016
150030078101008,137,001,033,033,001,034,016,016
150030078101009,99,001,033,033,001,034,016,016
150030078102000,136,001,033,033,001,034,016,016
150030078102001,234,001,033,033,001,034,016,016
150030078102002,253,001,033,033,001,034,016,016
150030078102003,103,001,033,033,001,034,016,016
150030078102004,182,001,033,033,001,034,016,016
150030078102005,99,001,033,033,001,034,016,016
150030078102006,84,001,033,033,001,034,016,016
150030078102007,81,001,033,033,001,034,016,016
150030078103000,0,001,034,034,001,036,016,016
150030078103001,9,001,034,034,001,036,016,016
150030078103002,0,001,034,034,001,034,016,016
150030078103003,1948,001,034,034,001,034,016,016
150030078103004,127,001,034,034,001,034,016,016
150030078111000,470,001,033,033,001,034,016,016
150030078111001,101,001,033,033,001,034,016,016
150030078111002,4,001,033,033,001,034,016,016
150030078111003,134,001,033,033,001,034,016,016
150030078111004,0,001,033,033,001,034,016,016
150030078111005,61,001,033,033,001,034,016,016
150030078111006,174,001,033,033,001,034,016,016
150030078111007,1145,001,033,033,001,033,016,016
150030078111008,81,001,033,033,001,033,016,016
150030078111009,129,001,033,033,001,033,016,016
150030078111010,32,001,033,033,001,033,016,016
150030078111011,118,001,033,033,001,033,016,016
150030078111012,85,001,033,033,001,033,016,016
150030078111013,41,001,033,033,001,033,016,016
150030078111014,0,001,033,033,001,034,016,016
150030078111015,0,001,033,033,001,033,016,016
150030078112000,137,001,033,033,001,033,016,016
150030078112001,2099,001,033,033,001,033,016,016
150030078112002,109,001,033,033,001,033,016,016
150030078112003,59,001,033,033,001,033,016,016
150030078112004,11,001,033,033,001,033,016,016
150030078112005,0,001,031,031,001,033,016,016
150030080011000,474,001,035,035,001,034,016,018
150030080011001,78,001,035,035,001,034,016,018
150030080011002,32,001,035,035,001,034,016,018
150030080011003,0,001,035,035,001,034,016,018
150030080011004,417,001,034,034,001,034,016,018
150030080011005,165,001,034,034,001,034,016,018
150030080011006,0,001,035,035,001,034,016,018
150030080011007,0,001,035,035,001,034,016,018
150030080011008,66,001,035,035,001,034,016,018
150030080011009,9,001,035,035,001,034,016,018
150030080011010,0,001,034,034,001,ZZZ,016,ZZZ
150030080011011,45,001,035,035,001,034,016,018
150030080011012,0,001,034,034,001,033,016,016
150030080011013,0,001,034,034,001,ZZZ,016,ZZZ
150030080011014,0,001,034,034,001,ZZZ,016,ZZZ
150030080011015,0,001,034,034,001,ZZZ,016,ZZZ
150030080012000,0,001,035,035,001,036,017,018
150030080012001,234,001,035,035,001,036,017,018
150030080012002,0,001,035,035,001,036,017,018
150030080012003,62,001,035,035,001,036,017,018
150030080012004,0,001,035,035,001,036,017,018
150030080012005,0,001,035,035,001,036,017,018
150030080012006,183,001,035,035,001,036,017,018
150030080012007,90,001,035,035,001,036,017,018
150030080012008,82,001,035,035,001,036,017,018
150030080012009,68,001,035,035,001,036,017,018
150030080021000,0,001,033,033,001,033,016,016
150030080021001,1,001,034,034,001,033,016,016
150030080021002,0,001,034,034,001,033,016,016
150030080021003,0,001,034,034,001,033,016,016
150030080021004,0,001,034,034,001,033,016,016
150030080021005,0,001,034,034,001,034,016,016
150030080021006,75,001,034,034,001,034,016,016
150030080021007,14,001,034,034,001,034,016,016
150030080021008,81,001,034,034,001,034,016,016
150030080021009,43,001,034,034,001,034,016,016
150030080021010,165,001,034,034,001,033,016,016
150030080021011,0,001,033,033,001,033,016,016
150030080021012,0,001,033,033,001,033,016,016
150030080021013,0,001,033,033,001,033,016,016
150030080021014,0,001,034,034,001,033,016,016
150030080021015,87,001,034,034,001,033,016,016
150030080021016,158,001,034,034,001,033,016,016
150030080021017,191,001,034,034,001,033,016,016
150030080021018,74,001,034,034,001,033,016,016
150030080021019,83,001,035,035,001,034,016,016
150030080021020,144,001,035,035,001,034,016,016
150030080021021,67,001,035,035,001,034,016,016
150030080022000,0,001,035,035,001,034,016,016
150030080022001,178,001,034,034,001,034,016,016
150030080022002,97,001,034,034,001,034,016,016
150030080022003,108,001,034,034,001,034,016,016
150030080022004,93,001,034,034,001,034,016,016
150030080022005,58,001,034,034,001,034,016,016
150030080022006,59,001,034,034,001,034,016,016
150030080022007,69,001,034,034,001,034,016,016
150030080022008,72,001,034,034,001,034,016,016
150030080022009,122,001,034,034,001,034,016,016
150030080022010,104,001,034,034,001,034,016,016
150030080022011,109,001,034,034,001,034,016,016
150030080022012,322,001,035,035,001,034,016,016
150030080022013,45,001,034,034,001,034,016,016
150030080022014,38,001,034,034,001,034,016,016
150030080022015,27,001,034,034,001,034,016,016
150030080022016,71,001,034,034,001,034,016,016
150030080022017,35,001,034,034,001,034,016,016
150030080022018,47,001,034,034,001,034,016,016
150030080031000,0,001,035,035,001,036,017,018
150030080031001,64,001,035,035,001,036,017,018
150030080031002,8,001,035,035,001,036,017,018
150030080031003,508,001,035,035,001,036,017,018
150030080031004,102,001,035,035,001,036,017,018
150030080031005,90,001,035,035,001,036,017,018
150030080031006,51,001,035,035,001,036,017,018
150030080031007,82,001,035,035,001,036,017,018
150030080031008,172,001,035,035,001,036,017,018
150030080031009,116,001,035,035,001,036,017,018
150030080031010,9,001,035,035,001,036,017,018
150030080031011,419,001,035,035,001,036,017,018
150030080031012,208,001,035,035,001,036,017,018
150030080031013,108,001,035,035,001,036,017,018
150030080031014,133,001,035,035,001,036,017,018
150030080031015,17,001,035,035,001,036,017,018
150030080032000,0,001,035,035,001,036,017,018
150030080032001,0,001,035,035,001,036,017,018
150030080032002,1012,001,035,035,001,036,017,018
150030080032003,98,001,035,035,001,036,017,018
150030080032004,0,001,035,035,001,036,017,018
150030080032005,0,001,035,035,001,036,017,018
150030080032006,14,001,035,035,001,036,017,018
150030080032007,25,001,035,035,001,036,017,018
150030080032008,0,001,035,035,001,036,017,018
150030080032009,807,001,035,035,001,036,017,018
150030080032010,625,001,035,035,001,036,017,018
150030080032011,0,001,035,035,001,036,017,018
150030080051000,105,001,034,034,001,036,017,016
150030080051001,945,001,034,034,001,036,017,016
150030080051002,830,001,034,034,001,036,017,016
150030080051003,140,001,034,034,001,036,017,016
150030080051004,112,001,034,034,001,036,017,016
150030080051005,72,001,034,034,001,036,017,016
150030080051006,129,001,034,034,001,036,017,016
150030080051007,69,001,034,034,001,036,017,016
150030080051008,0,001,034,034,001,036,017,016
150030080051009,105,001,034,034,001,036,017,016
150030080051010,80,001,034,034,001,036,017,016
150030080051011,75,001,034,034,001,036,017,016
150030080051012,104,001,034,034,001,036,017,016
150030080052000,101,001,034,034,001,036,017,016
150030080052001,71,001,034,034,001,036,017,016
150030080052002,512,001,034,034,001,036,017,016
150030080052003,108,001,034,034,001,036,017,016
150030080052004,82,001,034,034,001,036,017,016
150030080052005,142,001,034,034,001,036,017,016
150030080052006,92,001,034,034,001,036,017,016
150030080052007,45,001,034,034,001,036,017,016
150030080052008,119,001,034,034,001,036,017,016
150030080052009,135,001,034,034,001,036,017,016
150030080052010,70,001,034,034,001,036,017,016
150030080052011,53,001,034,034,001,036,017,016
150030080052012,87,001,034,034,001,036,017,016
150030080052013,62,001,034,034,001,036,017,016
150030080052014,629,001,034,034,001,036,017,016
150030080052015,96,001,034,034,001,036,017,016
150030080052016,66,001,034,034,001,036,017,016
150030080052017,67,001,034,034,001,036,017,016
150030080052018,68,001,034,034,001,036,017,016
150030080052019,116,001,034,034,001,036,017,016
150030080053000,109,001,034,034,001,036,017,016
150030080053001,382,001,034,034,001,036,017,016
150030080053002,153,001,034,034,001,036,017,016
150030080053003,120,001,034,034,001,036,017,016
150030080053004,0,001,034,034,001,036,017,016
