GEOID10,pop,sldl_2000,sldl_2016,sldu_2000,sldl_2013,sldl_2018,cd_2003,sldl_2010,sldu_2013,sldu_2010,sldl_2015
500219643002068,0,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500219643002069,12,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500219643002070,0,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500219643002071,0,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500219643002072,1,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500219643002073,0,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500219643002074,0,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500219643002075,2,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500219643002076,0,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500219643002077,0,RB1,R-B,RUT,R-B,R-B,0.0,R-8,RUT,RUT,R-B
500239540001000,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001001,19,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001002,3,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001003,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001004,18,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001005,64,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001006,115,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001007,23,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001008,11,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001009,21,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001010,1,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001011,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001012,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001013,147,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001014,2,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001015,2,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001016,14,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001017,59,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001018,13,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001019,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001020,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001021,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001022,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001023,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001024,45,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001025,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001026,22,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001027,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001028,7,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001029,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001030,35,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001031,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001032,10,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001033,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001034,38,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001035,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001036,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001037,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001038,2,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001039,9,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001040,46,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001041,1,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001042,12,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001043,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001044,5,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001045,7,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001046,5,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001047,8,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001048,2,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001049,11,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001050,18,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001051,47,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001052,37,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001053,108,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001054,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001055,7,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001056,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001057,18,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001058,18,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001059,69,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001060,7,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001061,12,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001062,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001063,18,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001064,6,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001065,5,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001066,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001067,41,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001068,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001069,39,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001070,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001071,27,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001072,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001073,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001074,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001075,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001076,9,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001077,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001078,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001079,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001080,10,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001081,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001082,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001083,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001084,3,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001085,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001086,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001087,3,0W2,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001088,2,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001089,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001090,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001091,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001092,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001093,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001094,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001095,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001096,7,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001097,1,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001098,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001099,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001100,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001101,5,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001102,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001103,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001104,73,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001105,38,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001106,2,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001107,3,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001108,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001109,2,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001110,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001111,11,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001112,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001113,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001114,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001115,3,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001116,7,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001117,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540001118,0,CAW,CAW,WAS,CAW,CAW,0.0,CAW,WAS,WAS,CAW
500239540002000,26,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002001,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002002,15,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002003,132,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002004,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002005,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002006,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002007,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002008,37,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002009,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002010,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002011,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002012,10,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002013,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002014,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002015,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002016,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002017,25,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002018,2,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002019,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002020,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002021,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002022,21,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002023,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002024,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002025,35,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002026,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002027,2,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002028,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002029,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002030,17,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002031,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002032,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002033,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002034,14,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002035,55,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002036,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002037,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002038,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002039,62,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002040,12,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002041,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002042,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002043,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002044,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002045,50,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002046,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002047,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002048,51,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002049,24,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002050,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002051,15,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002052,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002053,10,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002054,9,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002055,12,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002056,17,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002057,41,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002058,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002059,13,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002060,11,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002061,28,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002062,1,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002063,8,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002064,25,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002065,26,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002066,16,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002067,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002068,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002069,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002070,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002071,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002072,12,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002073,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002074,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002075,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002076,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002077,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002078,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002079,13,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002080,14,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002081,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002082,18,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002083,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002084,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002085,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002086,12,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002087,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002088,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002089,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002090,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002091,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002092,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002093,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002094,12,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002095,9,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002096,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002097,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002098,14,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002099,11,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002100,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002101,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002102,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002103,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002104,48,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002105,12,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002106,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002107,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002108,65,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002109,20,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002110,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002111,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002112,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002113,35,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002114,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002115,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002116,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002117,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002118,27,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002119,25,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002120,49,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002121,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002122,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002123,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002124,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002125,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002126,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002127,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002128,142,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002129,14,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002130,25,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002131,8,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002132,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002133,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002134,2,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002135,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002136,1,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002137,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002138,63,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002139,5,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002140,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002141,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002142,9,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002143,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002144,3,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002145,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540002146,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003000,54,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003001,65,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003002,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003003,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003004,73,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003005,4,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003006,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003007,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003008,6,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003009,32,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003010,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003011,0,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003012,20,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
500239540003013,41,0W2,WA6,WAS,WA6,WA6,0.0,W-6,WAS,WAS,WA6
