GEOID10,pop,sldl_2000,cd_2013,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
090135331011003,0,053,002,053,035,002,053,035,035
090135331011004,410,053,002,053,035,002,053,035,035
090135331011005,0,053,002,053,035,002,053,035,035
090135331011006,15,053,002,053,035,002,053,035,035
090135331011007,0,053,002,053,035,002,053,035,035
090135331011008,9,053,002,053,035,002,053,035,035
090135331011009,152,053,002,053,035,002,053,035,035
090135331011010,0,053,002,053,035,002,053,035,035
090135331011011,8,053,002,053,035,002,053,035,035
090135331011012,24,053,002,053,035,002,053,035,035
090135331011013,10,053,002,053,035,002,053,035,035
090135331011014,7,053,002,053,035,002,053,035,035
090135331011015,367,053,002,053,035,002,053,035,035
090135331011016,76,053,002,053,035,002,053,035,035
090135331011017,69,053,002,053,035,002,053,035,035
090135331011018,2,053,002,053,035,002,053,035,035
090135331011019,61,053,002,053,035,002,053,035,035
090135331011020,0,053,002,053,035,002,053,035,035
090135331011021,10,053,002,053,035,002,053,035,035
090135331011022,0,053,002,053,035,002,053,035,035
090135331011023,0,053,002,053,035,002,053,035,035
090135331011024,0,053,002,053,035,002,053,035,035
090135331011025,6,053,002,053,035,002,053,035,035
090135331011026,501,053,002,053,035,002,053,035,035
090135331011027,28,053,002,053,035,002,053,035,035
090135331011028,72,053,002,053,035,002,053,035,035
090135331011029,7,053,002,053,035,002,053,035,035
090135331011030,168,053,002,053,035,002,053,035,035
090135331011031,29,053,002,053,035,002,053,035,035
090135331011032,14,053,002,053,035,002,053,035,035
090135331011033,18,053,002,053,035,002,053,035,035
090135331011034,18,053,002,053,035,002,053,035,035
090135331011035,15,053,002,053,035,002,053,035,035
090135331011036,31,053,002,053,035,002,053,035,035
090135331011037,17,053,002,053,035,002,053,035,035
090135331011038,304,053,002,053,035,002,053,035,035
090135331011039,16,053,002,053,035,002,053,035,035
090135331011040,36,053,002,053,035,002,053,035,035
090135331011041,0,053,002,053,035,002,053,035,035
090135331011042,68,053,002,053,035,002,053,035,035
090135331011043,0,053,002,053,035,002,053,035,035
090135331011044,17,053,002,053,035,002,053,035,035
090135331011045,2,053,002,053,035,002,053,035,035
090135331011046,0,053,002,053,035,002,053,035,035
090135331011047,2,053,002,053,035,002,053,035,035
090135331011048,102,053,002,053,035,002,053,035,035
090135331011049,40,053,002,053,035,002,053,035,035
090135331011050,0,053,002,053,035,002,053,035,035
090135331012000,47,053,002,053,035,002,053,035,035
090135331012001,18,053,002,053,035,002,053,035,035
090135331012002,217,053,002,053,035,002,053,035,035
090135331012003,137,053,002,053,035,002,053,035,035
090135331012004,99,053,002,053,035,002,053,035,035
090135331012005,473,053,002,053,035,002,053,035,035
090135331012006,7,053,002,053,035,002,053,035,035
090135331012007,49,053,002,053,035,002,053,035,035
090135331012008,53,053,002,053,035,002,053,035,035
090135331012009,46,053,002,053,035,002,053,035,035
090135331012010,70,053,002,053,035,002,053,035,035
090135331012011,120,053,002,053,035,002,053,035,035
090135331012012,0,053,002,053,035,002,053,035,035
090135331012013,8,053,002,053,035,002,053,035,035
090135331012014,78,053,002,053,035,002,053,035,035
090135331012015,19,053,002,053,035,002,053,035,035
090135331012016,35,053,002,053,035,002,053,035,035
090135331012017,82,053,002,053,035,002,053,035,035
090135331012018,143,053,002,053,035,002,053,035,035
090135331012019,23,053,002,053,035,002,053,035,035
090135331012020,17,053,002,053,035,002,053,035,035
090135331012021,7,053,002,053,035,002,053,035,035
090135331012022,57,053,002,053,035,002,053,035,035
090135331012023,132,053,002,053,035,002,053,035,035
090135331012024,0,053,002,053,035,002,053,035,035
090135331012025,55,053,002,053,035,002,053,035,035
090135331012026,21,053,002,053,035,002,053,035,035
090135331012027,7,053,002,053,035,002,053,035,035
090135331012028,2,053,002,053,035,002,053,035,035
090135331012029,79,053,002,053,035,002,053,035,035
090135331012030,3,053,002,053,035,002,053,035,035
090135331012031,6,053,002,053,035,002,053,035,035
090135331012032,137,053,002,053,035,002,053,035,035
090135331012033,2,053,002,053,035,002,053,035,035
090135331012034,70,053,002,053,035,002,053,035,035
090135331012035,8,053,002,053,035,002,053,035,035
090135331012036,2,053,002,053,035,002,053,035,035
090135331012037,9,053,002,053,035,002,053,035,035
090135331012038,1,053,002,053,035,002,053,035,035
090135331012039,0,053,002,053,035,002,053,035,035
090135331012040,46,053,002,053,035,002,053,035,035
090135331012041,0,053,002,053,035,002,053,035,035
090135331012042,32,053,002,053,035,002,053,035,035
090135331012043,27,053,002,053,035,002,053,035,035
090135331012044,0,053,002,053,035,002,053,035,035
090135331012045,2,053,002,053,035,002,053,035,035
090135331012046,0,053,002,053,035,002,053,035,035
090135331012047,19,053,002,053,035,002,053,035,035
090135331013000,110,053,002,053,035,002,053,035,035
090135331013001,19,053,002,053,035,002,053,035,035
090135331013002,0,053,002,053,035,002,053,035,035
090135331013003,1,053,002,053,035,002,053,035,035
090135331013004,29,053,002,053,035,002,053,035,035
090135331013005,163,053,002,053,035,002,053,035,035
090135331013006,9,053,002,053,035,002,053,035,035
090135331013007,58,053,002,053,035,002,053,035,035
090135331013008,11,053,002,053,035,002,053,035,035
090135331013009,86,053,002,053,035,002,053,035,035
090135331013010,144,053,002,053,035,002,053,035,035
090135331013011,53,053,002,053,035,002,053,035,035
090135331013012,0,053,002,053,035,002,053,035,035
090135331013013,17,053,002,053,035,002,053,035,035
090135331014000,75,053,002,053,035,002,053,035,035
090135331014001,0,053,002,053,035,002,053,035,035
090135331014002,43,053,002,053,035,002,053,035,035
090135331014003,23,053,002,053,035,002,053,035,035
090135331014004,331,053,002,053,035,002,053,035,035
090135331014005,53,053,002,053,035,002,053,035,035
090135331014006,4,053,002,053,035,002,053,035,035
090135331014007,13,053,002,053,035,002,053,035,035
090135331014008,0,053,002,053,035,002,053,035,035
090135331014009,37,053,002,053,035,002,053,035,035
090135331014010,53,053,002,053,035,002,053,035,035
090135331014011,25,053,002,053,035,002,053,035,035
090135331014012,80,053,002,053,035,002,053,035,035
090135331014013,36,053,002,053,035,002,053,035,035
090135331014014,0,053,002,053,035,002,053,035,035
090135331014015,6,053,002,053,035,002,053,035,035
090135331014016,10,053,002,053,035,002,053,035,035
090135331014017,72,053,002,053,035,002,053,035,035
090135331014018,6,053,002,053,035,002,053,035,035
090135331014019,0,053,002,053,035,002,053,035,035
090135331014020,5,053,002,053,035,002,053,035,035
090135331014021,83,053,002,053,035,002,053,035,035
090135331014022,0,053,002,053,035,002,053,035,035
090135331014023,205,053,002,053,035,002,053,035,035
090135331014024,11,053,002,053,035,002,053,035,035
090135331014025,70,053,002,053,035,002,053,035,035
090135331014026,29,053,002,053,035,002,053,035,035
090135331014027,0,053,002,053,035,002,053,035,035
090135331014028,3,053,002,053,035,002,053,035,035
090135331014029,6,053,002,053,035,002,053,035,035
090135331014030,0,053,002,053,035,002,053,035,035
090135331014031,0,053,002,053,035,002,053,035,035
090135331015000,5,053,002,053,035,002,053,035,035
090135331015001,75,053,002,053,035,002,053,035,035
090135331015002,16,053,002,053,035,002,053,035,035
090135331015003,17,053,002,053,035,002,053,035,035
090135331015004,0,053,002,053,035,002,053,035,035
090135331015005,0,053,002,053,035,002,053,035,035
090135331015006,0,053,002,053,035,002,053,035,035
090135331015007,0,053,002,053,035,002,053,035,035
090135331015008,179,053,002,053,035,002,053,035,035
090135331015009,0,053,002,053,035,002,053,035,035
090135331015010,139,053,002,053,035,002,053,035,035
090135331015011,0,053,002,053,035,002,053,035,035
090135331015012,1,053,002,053,035,002,053,035,035
090135331015013,36,053,002,053,035,002,053,035,035
090135331015014,3,053,002,053,035,002,053,035,035
090135331015015,7,053,002,053,035,002,053,035,035
090135331015016,52,053,002,053,035,002,053,035,035
090135331015017,25,053,002,053,035,002,053,035,035
090135331015018,4,053,002,053,035,002,053,035,035
090135331015019,0,053,002,053,035,002,053,035,035
090135331015020,0,053,002,053,035,002,053,035,035
090135331015021,0,053,002,053,035,002,053,035,035
090135331015022,2,053,002,053,035,002,053,035,035
090135331015023,52,053,002,053,035,002,053,035,035
090135331015024,63,053,002,053,035,002,053,035,035
090135331015025,6,053,002,053,035,002,053,035,035
090135331015026,6,053,002,053,035,002,053,035,035
090135331015027,1,053,002,053,035,002,053,035,035
090135331015028,36,053,002,053,035,002,053,035,035
090135331015029,46,053,002,053,035,002,053,035,035
090135331015030,75,053,002,053,035,002,053,035,035
090135331015031,47,053,002,053,035,002,053,035,035
090135331015032,1,053,002,053,035,002,053,035,035
090135331015033,46,053,002,053,035,002,053,035,035
090135331015034,67,053,002,053,035,002,053,035,035
090135331015035,125,053,002,053,035,002,053,035,035
090135331015036,337,053,002,053,035,002,053,035,035
090135331015037,22,053,002,053,035,002,053,035,035
090135331015038,65,053,002,053,035,002,053,035,035
090135331015039,86,053,002,053,035,002,053,035,035
090135331015040,93,053,002,053,035,002,053,035,035
090135331015041,32,053,002,053,035,002,053,035,035
090135331015042,32,053,002,053,035,002,053,035,035
090135331015043,7,053,002,053,035,002,053,035,035
090135331015044,6,053,002,053,035,002,053,035,035
090135331015045,22,053,002,053,035,002,053,035,035
090135331015046,61,053,002,053,035,002,053,035,035
090135331015047,2,053,002,053,035,002,053,035,035
090135331015048,146,053,002,053,035,002,053,035,035
090135331015049,25,053,002,053,035,002,053,035,035
090135331015050,25,053,002,053,035,002,053,035,035
090135331015051,0,053,002,053,035,002,053,035,035
090135331015052,0,053,002,053,035,002,053,035,035
090135331015053,49,053,002,053,035,002,053,035,035
090135331021000,1,053,002,053,035,002,053,035,035
090135331021001,0,053,002,053,035,002,053,035,035
090135331021002,0,053,002,053,035,002,053,035,035
090135331021003,0,053,002,053,035,002,053,035,035
090135331021004,0,053,002,053,035,002,053,035,035
090135331021005,0,053,002,053,035,002,053,035,035
090135331021006,11,053,002,053,035,002,053,035,035
090135331021007,0,053,002,053,035,002,053,035,035
090135331021008,0,053,002,053,035,002,053,035,035
090135331021009,413,053,002,053,035,002,053,035,035
090135331021010,56,053,002,053,035,002,053,035,035
090135331021011,189,053,002,053,035,002,053,035,035
090135331021012,42,053,002,053,035,002,053,035,035
090135331021013,39,053,002,053,035,002,053,035,035
090135331021014,3,053,002,053,035,002,053,035,035
090135331021015,8,053,002,053,035,002,053,035,035
090135331021016,4,053,002,053,035,002,053,035,035
090135331021017,7,053,002,053,035,002,053,035,035
090135331021018,0,053,002,053,035,002,053,035,035
090135331021019,0,053,002,053,035,002,053,035,035
090135331021020,111,053,002,053,035,002,053,035,035
090135331021021,0,053,002,053,035,002,053,035,035
090135331022000,207,053,002,053,035,002,053,035,035
090135331022001,33,053,002,053,035,002,053,035,035
090135331022002,62,053,002,053,035,002,053,035,035
090135331022003,47,053,002,053,035,002,053,035,035
090135331022004,0,053,002,053,035,002,053,035,035
090135331022005,158,053,002,053,035,002,053,035,035
090135331022006,37,053,002,053,035,002,053,035,035
090135331022007,48,053,002,053,035,002,053,035,035
090135331022008,148,053,002,053,035,002,053,035,035
090135331022009,102,053,002,053,035,002,053,035,035
090135331022010,95,053,002,053,035,002,053,035,035
090135331022011,186,053,002,053,035,002,053,035,035
090135331022012,49,053,002,053,035,002,053,035,035
090135331022013,38,053,002,053,035,002,053,035,035
090135331022014,0,053,002,053,035,002,053,035,035
090135331022015,7,053,002,053,035,002,053,035,035
090135331022016,10,053,002,053,035,002,053,035,035
090135331022017,0,053,002,053,035,002,053,035,035
090135331022018,236,053,002,008,035,002,053,035,035
090135331022019,23,053,002,053,035,002,053,035,035
090135331022020,61,053,002,053,035,002,053,035,035
090135331022021,81,053,002,053,035,002,053,035,035
090135331023000,0,053,002,053,035,002,053,035,035
090135331023001,69,053,002,053,035,002,053,035,035
090135331023002,455,053,002,053,035,002,053,035,035
090135331023003,42,053,002,008,035,002,053,035,035
090135331023004,15,053,002,053,035,002,053,035,035
090135331023005,68,053,002,053,035,002,053,035,035
090135331023006,0,053,002,053,035,002,053,035,035
090135331023007,23,053,002,053,035,002,053,035,035
090135331023008,3,053,002,053,035,002,053,035,035
090135331023009,19,053,002,053,035,002,053,035,035
090135331023010,42,053,002,053,035,002,053,035,035
090135331023011,10,053,002,053,035,002,053,035,035
090135331023012,252,053,002,053,035,002,053,035,035
090135331023013,25,053,002,053,035,002,053,035,035
090135331023014,47,053,002,053,035,002,053,035,035
090135331023015,31,053,002,053,035,002,053,035,035
090135331023016,114,053,002,008,035,002,053,035,035
090135331023017,0,053,002,053,035,002,053,035,035
090135331023018,97,053,002,008,035,002,053,035,035
090135331023019,198,053,002,008,035,002,053,035,035
090135331023020,36,053,002,008,035,002,053,035,035
090135331023021,19,053,002,008,035,002,053,035,035
090135331023022,19,053,002,008,035,002,053,035,035
090135331023023,19,053,002,008,035,002,053,035,035
090135331023024,129,053,002,008,035,002,053,035,035
090135331023025,30,053,002,008,035,002,053,035,035
090135331023026,0,053,002,008,035,002,053,035,035
090135331023027,46,053,002,008,035,002,053,035,035
090135331023028,77,053,002,008,035,002,053,035,035
090135331023029,28,053,002,008,035,002,053,035,035
090135331023030,4,053,002,008,035,002,053,035,035
090135331023031,89,053,002,008,035,002,053,035,035
090135331023032,45,053,002,053,035,002,053,035,035
090135331023033,26,053,002,008,035,002,053,035,035
090135331023034,0,053,002,008,035,002,053,035,035
090135331023035,17,053,002,008,035,002,053,035,035
090135331023036,52,053,002,008,035,002,053,035,035
090135331024000,25,053,002,053,035,002,053,035,035
090135331024001,26,053,002,053,035,002,053,035,035
090135331024002,209,053,002,053,035,002,053,035,035
090135331024003,44,053,002,053,035,002,053,035,035
090135331024004,68,053,002,053,035,002,053,035,035
090135331024005,88,053,002,053,035,002,053,035,035
090135331024006,66,053,002,053,035,002,053,035,035
090135331024007,68,053,002,053,035,002,053,035,035
090135331024008,75,053,002,053,035,002,053,035,035
090135331024009,53,053,002,053,035,002,053,035,035
090135331024010,37,053,002,053,035,002,053,035,035
090135331024011,152,053,002,053,035,002,053,035,035
090135331024012,28,053,002,053,035,002,053,035,035
090135331024013,137,053,002,053,035,002,053,035,035
090135351001000,93,057,002,057,003,002,057,003,003
090135351001001,34,057,002,057,003,002,057,003,003
090135351001002,20,057,002,057,003,002,057,003,003
090135351001003,171,057,002,057,003,002,057,003,003
090135351001004,0,057,002,057,003,002,057,003,003
090135351001005,263,057,002,057,003,002,057,003,003
090135351001006,24,057,002,057,003,002,057,003,003
090135351001007,20,057,002,057,003,002,057,003,003
090135351001008,19,057,002,057,003,002,057,003,003
090135351001009,3,057,002,057,003,002,057,003,003
090135351001010,18,057,002,057,003,002,057,003,003
090135351001011,7,057,002,057,003,002,057,003,003
090135351001012,50,057,002,057,003,002,057,003,003
090135351001013,521,057,002,057,003,002,057,003,003
090135351001014,58,057,002,057,003,002,057,003,003
090135351001015,0,057,002,057,003,002,057,003,003
090135351001016,52,057,002,057,003,002,057,003,003
090135351001017,139,057,002,057,003,002,057,003,003
090135351001018,0,057,002,057,003,002,057,003,003
090135351001019,10,057,002,057,003,002,057,003,003
090135351001020,102,057,002,057,003,002,057,003,003
090135351002000,827,057,002,057,003,002,057,003,003
090135351002001,74,057,002,057,003,002,057,003,003
090135351002002,67,057,002,057,003,002,057,003,003
090135351002003,29,057,002,057,003,002,057,003,003
090135351002004,4,057,002,057,003,002,057,003,003
090135351002005,46,057,002,057,003,002,057,003,003
090135351002006,7,057,002,057,003,002,057,003,003
090135351002007,62,057,002,057,003,002,057,003,003
090135351002008,0,057,002,057,003,002,057,003,003
090135351002009,0,057,002,057,003,002,057,003,003
090135351002010,35,057,002,057,003,002,057,003,003
090135351002011,60,057,002,057,003,002,057,003,003
090135351002012,39,057,002,057,003,002,057,003,003
090135351002013,62,057,002,057,003,002,057,003,003
090135351002014,14,057,002,057,003,002,057,003,003
090135351002015,39,057,002,057,003,002,057,003,003
090135351002016,17,057,002,057,003,002,057,003,003
090135351002017,0,057,002,057,003,002,057,003,003
090135351002018,7,057,002,057,003,002,057,003,003
090135351002019,3,057,002,057,003,002,057,003,003
090135351002020,54,057,002,057,003,002,057,003,003
090135351002021,55,057,002,057,003,002,057,003,003
090135351002022,0,057,002,057,003,002,057,003,003
090135351002023,1,057,002,057,003,002,057,003,003
090135351002024,3,057,002,057,003,002,057,003,003
090135351002025,109,057,002,057,003,002,057,003,003
090135351002026,444,057,002,057,003,002,057,003,003
090135351002027,68,057,002,057,003,002,057,003,003
090135351002028,62,057,002,057,003,002,057,003,003
090135351002029,32,057,002,057,003,002,057,003,003
090135351002030,6,057,002,057,003,002,057,003,003
090135351002031,3,057,002,057,003,002,057,003,003
090135351002032,73,057,002,057,003,002,057,003,003
090135351002033,0,057,002,057,003,002,057,003,003
090135351002034,138,057,002,057,003,002,057,003,003
090135351002035,68,057,002,057,003,002,057,003,003
090135351003000,6,057,002,057,003,002,057,003,003
090135351003001,9,057,002,057,003,002,057,003,003
090135351003002,0,057,002,057,003,002,057,003,003
090135351003003,3,057,002,057,003,002,057,003,003
090135351003004,2,057,002,057,003,002,057,003,003
090135351003005,0,057,002,057,003,002,057,003,003
090135351003006,0,057,002,057,003,002,057,003,003
090135351003007,11,057,002,057,003,002,057,003,003
090135351003008,22,057,002,057,003,002,057,003,003
090135351003009,24,057,002,057,003,002,057,003,003
090135351003010,6,057,002,057,003,002,057,003,003
090135351003011,205,057,002,057,003,002,057,003,003
090135351003012,38,057,002,057,003,002,057,003,003
090135351003013,84,057,002,057,003,002,057,003,003
090135351003014,32,057,002,057,003,002,057,003,003
090135351003015,53,057,002,057,003,002,057,003,003
090135351003016,19,057,002,057,003,002,057,003,003
090135351003017,67,057,002,057,003,002,057,003,003
090135351003018,93,057,002,057,003,002,057,003,003
090135351003019,78,057,002,057,003,002,057,003,003
090135351003020,0,057,002,057,003,002,057,003,003
090135351003021,44,057,002,057,003,002,057,003,003
090135351003022,19,057,002,057,003,002,057,003,003
090135351004000,61,057,002,057,003,002,057,003,003
090135351004001,2,057,002,057,003,002,057,003,003
090135351004002,14,057,002,057,003,002,057,003,003
090135351004003,4,057,002,057,003,002,057,003,003
090135351004004,0,057,002,057,003,002,057,003,003
090135351004005,9,057,002,057,003,002,057,003,003
090135351004006,0,057,002,057,003,002,057,003,003
090135351004007,100,057,002,057,003,002,057,003,003
090135351004008,0,057,002,057,003,002,057,003,003
090135351004009,214,057,002,057,003,002,057,003,003
090135351004010,14,057,002,057,003,002,057,003,003
090135351004011,346,057,002,057,003,002,057,003,003
090135351004012,30,057,002,057,003,002,057,003,003
090135351004013,36,057,002,057,003,002,057,003,003
090135351004014,60,057,002,057,003,002,057,003,003
090135351004015,102,057,002,057,003,002,057,003,003
090135351004016,0,057,002,057,003,002,057,003,003
090135351004017,0,057,002,057,003,002,057,003,003
090135351004018,0,057,002,057,003,002,057,003,003
090135351004019,142,057,002,057,003,002,057,003,003
090135351004020,27,057,002,057,003,002,057,003,003
090135351004021,3,057,002,057,003,002,057,003,003
090135351004022,146,057,002,057,003,002,057,003,003
090135351004023,0,057,002,057,003,002,057,003,003
090135351004024,161,057,002,057,003,002,057,003,003
090135351004025,237,057,002,057,003,002,057,003,003
090135351004026,0,057,002,057,003,002,057,003,003
090135351004027,18,057,002,057,003,002,057,003,003
090135351004028,58,057,002,057,003,002,057,003,003
090135351004029,56,057,002,057,003,002,057,003,003
090135351004030,5,057,002,057,003,002,057,003,003
090135351004031,53,057,002,057,003,002,057,003,003
090135351004032,191,057,002,057,003,002,057,003,003
090135351004033,40,057,002,057,003,002,057,003,003
090135351004034,1,057,002,057,003,002,057,003,003
090135351004035,0,057,002,057,003,002,057,003,003
090135351005000,40,057,002,057,003,002,057,003,003
090135351005001,180,057,002,057,003,002,057,003,003
090135351005002,0,057,002,057,003,002,057,003,003
090135351005003,10,057,002,057,003,002,057,003,003
090135351005004,0,057,002,057,003,002,057,003,003
090135351005005,20,057,002,057,003,002,057,003,003
090135351005006,14,057,002,057,003,002,057,003,003
090135351005007,286,057,002,057,003,002,057,003,003
090135351005008,2,057,002,057,003,002,057,003,003
090135351005009,0,057,002,057,003,002,057,003,003
090135351005010,10,057,002,057,003,002,057,003,003
090135351005011,33,057,002,057,003,002,057,003,003
090135351005012,267,057,002,057,003,002,057,003,003
090135351005013,359,057,002,057,003,002,057,003,003
090135351005014,0,057,002,057,003,002,057,003,003
090135351005015,30,057,002,057,003,002,057,003,003
090135351005016,1,057,002,057,003,002,057,003,003
090135351006000,3,057,002,057,003,002,057,003,003
090135351006001,70,057,002,057,003,002,057,003,003
090135351006002,44,057,002,057,003,002,057,003,003
090135351006003,36,057,002,057,003,002,057,003,003
090135351006004,62,057,002,057,003,002,057,003,003
090135351006005,73,057,002,057,003,002,057,003,003
090135351006006,39,057,002,057,003,002,057,003,003
090135351006007,4,057,002,057,003,002,057,003,003
090135351006008,43,057,002,057,003,002,057,003,003
090135351006009,0,057,002,057,003,002,057,003,003
090135351006010,0,057,002,057,003,002,057,003,003
090135351006011,78,057,002,057,003,002,057,003,003
090135351006012,103,057,002,057,003,002,057,003,003
090135351006013,28,057,002,057,003,002,057,003,003
090135351006014,38,057,002,057,003,002,057,003,003
090135351006015,134,057,002,057,003,002,057,003,003
090135351006016,34,057,002,057,003,002,057,003,003
090135351006017,63,057,002,057,003,002,057,003,003
090135352001000,30,057,002,057,003,002,057,003,003
090135352001001,74,057,002,057,003,002,057,003,003
090135352001002,29,057,002,057,003,002,057,003,003
090135352001003,71,057,002,057,003,002,057,003,003
090135352001004,10,057,002,057,003,002,057,003,003
090135352001005,213,057,002,057,003,002,057,003,003
090135352001006,19,057,002,057,003,002,057,003,003
090135352001007,13,057,002,057,003,002,057,003,003
090135352001008,48,057,002,057,003,002,057,003,003
090135352001009,105,057,002,057,003,002,057,003,003
090135352001010,32,057,002,057,003,002,057,003,003
090135352001011,27,057,002,057,003,002,057,003,003
090135352001012,80,057,002,057,003,002,057,003,003
090135352001013,25,057,002,057,003,002,057,003,003
090135352001014,6,057,002,057,003,002,057,003,003
090135352001015,20,057,002,057,003,002,057,003,003
090135352001016,17,057,002,057,003,002,057,003,003
090135352001017,21,057,002,057,003,002,057,003,003
090135352001018,66,057,002,057,003,002,057,003,003
090135352001019,3,057,002,057,003,002,057,003,003
090135352001020,1,057,002,057,003,002,057,003,003
090135352001021,23,057,002,057,003,002,057,003,003
090135352001022,27,057,002,057,003,002,057,003,003
090135352001023,89,057,002,057,003,002,057,003,003
090135352001024,81,057,002,057,003,002,057,003,003
090135352001025,97,057,002,057,003,002,057,003,003
090135352001026,19,057,002,057,003,002,057,003,003
090135352001027,14,057,002,057,003,002,057,003,003
090135352002000,0,057,002,057,035,002,057,035,035
090135352002001,2,057,002,057,035,002,057,035,035
090135352002002,1,057,002,057,035,002,057,035,035
090135352002003,74,057,002,057,035,002,057,035,035
090135352002004,78,057,002,057,035,002,057,035,035
090135352002005,33,057,002,057,035,002,057,035,035
090135352002006,82,057,002,057,035,002,057,035,035
090135352002007,6,057,002,057,035,002,057,035,035
090135352002008,0,057,002,057,035,002,057,035,035
090135352002009,19,057,002,057,035,002,057,035,035
090135352002010,26,057,002,057,035,002,057,035,035
090135352002011,17,057,002,057,035,002,057,035,035
090135352002012,0,057,002,057,035,002,057,035,035
090135352002013,72,057,002,057,035,002,057,035,035
090135352002014,2,057,002,057,035,002,057,035,035
090135352002015,19,057,002,057,035,002,057,035,035
090135352002016,6,057,002,057,035,002,057,035,035
090135352002017,7,057,002,057,035,002,057,035,035
090135352002018,0,057,002,057,035,002,057,035,035
090135352002019,0,057,002,057,035,002,057,035,035
090135352002020,75,057,002,057,035,002,057,035,035
090135352002021,18,057,002,057,035,002,057,035,035
090135352002022,1,057,002,057,035,002,057,035,035
090135352002023,50,057,002,057,035,002,057,035,035
090135352002024,0,057,002,057,035,002,057,035,035
090135352002025,21,057,002,057,035,002,057,035,035
090135352002026,0,057,002,057,035,002,057,035,035
090135352002027,0,057,002,057,035,002,057,035,035
090135352002028,91,057,002,057,035,002,057,035,035
090135352002029,30,057,002,057,035,002,057,035,035
090135352002030,2,057,002,057,035,002,057,035,035
090135352002031,0,057,002,057,035,002,057,035,035
090135352002032,9,057,002,057,035,002,057,035,035
090135352002033,92,057,002,057,035,002,057,035,035
090135352002034,39,057,002,057,035,002,057,035,035
090135352002035,2,057,002,057,035,002,057,035,035
090135352002036,19,057,002,057,035,002,057,035,035
090135352002037,375,057,002,057,035,002,057,035,035
090135352002038,29,057,002,057,035,002,057,035,035
090135352002039,4,057,002,057,035,002,057,035,035
090135352002040,7,057,002,057,035,002,057,035,035
090135352002041,28,057,002,057,035,002,057,035,035
090135352002042,6,057,002,057,035,002,057,035,035
090135352002043,7,057,002,057,035,002,057,035,035
090135352002044,71,057,002,057,035,002,057,035,035
090135352002045,15,057,002,057,035,002,057,035,035
090135352003000,13,057,002,057,035,002,057,035,035
090135352003001,0,057,002,057,035,002,057,035,035
090135352003002,41,057,002,057,035,002,057,035,035
090135352003003,29,057,002,057,035,002,057,035,035
090135352003004,64,057,002,057,035,002,057,035,035
090135352003005,9,057,002,057,035,002,057,035,035
090135352003006,32,057,002,057,035,002,057,035,035
090135352003007,49,057,002,057,035,002,057,035,035
090135352003008,55,057,002,057,035,002,057,035,035
090135352003009,24,057,002,057,035,002,057,035,035
090135352003010,288,057,002,057,035,002,057,035,035
090135352003011,180,057,002,057,035,002,057,035,035
090135352003012,2,057,002,057,035,002,057,035,035
090135352003013,4,057,002,057,035,002,057,035,035
090135352003014,197,057,002,057,003,002,057,003,003
090135352003015,79,057,002,057,003,002,057,003,003
090135352003016,45,057,002,057,003,002,057,003,003
090135352003017,81,057,002,057,003,002,057,003,003
090135352003018,101,057,002,057,003,002,057,003,003
090135352003019,3,057,002,057,003,002,057,003,003
090135352003020,0,057,002,057,003,002,057,003,003
090135352003021,14,057,002,057,003,002,057,003,003
090135352003022,114,057,002,057,003,002,057,003,003
090135352003023,21,057,002,057,003,002,057,003,003
090135352003024,342,057,002,057,003,002,057,003,003
090135352003025,20,057,002,057,003,002,057,003,003
090135352003026,61,057,002,057,003,002,057,003,003
090135352003027,47,057,002,057,003,002,057,003,003
090135352003028,19,057,002,057,003,002,057,003,003
090135352003029,0,057,002,057,003,002,057,003,003
090135352003030,440,057,002,057,003,002,057,003,003
090135352003031,60,057,002,057,003,002,057,003,003
090135352003032,62,057,002,057,003,002,057,003,003
090135352003033,46,057,002,057,003,002,057,003,003
090135352003034,44,057,002,057,003,002,057,003,003
090135352003035,0,057,002,057,003,002,057,003,003
090135352003036,0,057,002,057,003,002,057,003,003
090135352003037,26,057,002,057,003,002,057,003,003
090135352003038,9,057,002,057,003,002,057,003,003
090135352004000,50,057,002,057,035,002,057,035,035
090135352004001,0,057,002,057,035,002,057,035,035
090135352004002,0,057,002,057,035,002,057,035,035
090135352004003,0,057,002,057,035,002,057,035,035
090135352004004,40,057,002,057,035,002,057,035,035
090135352004005,22,057,002,057,035,002,057,035,035
090135352004006,54,057,002,057,035,002,057,035,035
090135352004007,12,057,002,057,035,002,057,035,035
090135352004008,0,057,002,057,035,002,057,035,035
090135352004009,9,057,002,057,035,002,057,035,035
090135352004010,0,057,002,057,035,002,057,035,035
090135352004011,10,057,002,057,035,002,057,035,035
090135352004012,5,057,002,057,035,002,057,035,035
090135352004013,17,057,002,057,035,002,057,035,035
090135352004014,159,057,002,057,035,002,057,035,035
090135352004015,2,057,002,057,035,002,057,035,035
090135352004016,208,057,002,057,035,002,057,035,035
090135352004017,0,057,002,057,035,002,057,035,035
090135352004018,2,057,002,057,035,002,057,035,035
090135352004019,0,057,002,057,035,002,057,035,035
090135352004020,15,057,002,057,035,002,057,035,035
090135352004021,78,057,002,057,035,002,057,035,035
090135352004022,50,057,002,057,035,002,057,035,035
090135352004023,44,057,002,057,035,002,057,035,035
090135352004024,0,057,002,057,035,002,057,035,035
